CountFIPS,DataCategory,DataType,HUC,OrganizationIdentifier,ReportIdentifier,ReportUnitIdentifier,ReportUnitName,State,WaDEURLAddress
31079,DETAIL,ALLOCATION,102702030301,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31055,DETAIL,ALLOCATION,102300060505,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31037,DETAIL,ALLOCATION,102200030502,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31053,DETAIL,ALLOCATION,102200030805,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31007,DETAIL,ALLOCATION,101800130201,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31073,DETAIL,ALLOCATION,102001010605,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102002020210,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702020408,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31093,DETAIL,ALLOCATION,102100070703,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31125,DETAIL,ALLOCATION,102100090203,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31155,DETAIL,ALLOCATION,102002010311,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500070301,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31015,DETAIL,ALLOCATION,101500061106,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101500020607,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31159,DETAIL,ALLOCATION,102702030608,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101500031005,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31093,DETAIL,ALLOCATION,102100030707,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31123,DETAIL,ALLOCATION,101800130502,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31059,DETAIL,ALLOCATION,102702040104,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101500020401,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31133,DETAIL,ALLOCATION,102400070105,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31161,DETAIL,ALLOCATION,101402011104,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31011,DETAIL,ALLOCATION,102100090306,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702060801,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31181,DETAIL,ALLOCATION,102500160507,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31003,DETAIL,ALLOCATION,102200011105,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31131,DETAIL,ALLOCATION,102400060101,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500071002,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31041,DETAIL,ALLOCATION,102100050308,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31137,DETAIL,ALLOCATION,102001010905,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31073,DETAIL,ALLOCATION,102500090205,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101800090602,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31137,DETAIL,ALLOCATION,102500090901,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010204,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31131,DETAIL,ALLOCATION,102400010308,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31001,DETAIL,ALLOCATION,102702060302,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31141,DETAIL,ALLOCATION,102002010302,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31137,DETAIL,ALLOCATION,102001011004,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31077,DETAIL,ALLOCATION,102100070403,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,102100060403,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31133,DETAIL,ALLOCATION,102400070103,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31021,DETAIL,ALLOCATION,102300010611,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31131,DETAIL,ALLOCATION,102400010207,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31021,DETAIL,ALLOCATION,102200040404,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31001,DETAIL,ALLOCATION,102702060307,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31081,DETAIL,ALLOCATION,102702030103,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31185,DETAIL,ALLOCATION,102702010204,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500040402,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31041,DETAIL,ALLOCATION,102100030502,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31115,DETAIL,ALLOCATION,102100080403,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31161,DETAIL,ALLOCATION,101500031305,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31099,DETAIL,ALLOCATION,102702060102,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31159,DETAIL,ALLOCATION,102702030408,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31103,DETAIL,ALLOCATION,101500041502,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31115,DETAIL,ALLOCATION,102100080501,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500041102,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31015,DETAIL,ALLOCATION,101500010302,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31027,DETAIL,ALLOCATION,101701011205,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101701011002,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31175,DETAIL,ALLOCATION,102100070403,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31027,DETAIL,ALLOCATION,102200040206,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702020604,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31151,DETAIL,ALLOCATION,102702040306,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31015,DETAIL,ALLOCATION,101500061107,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010702,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500040410,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102002030202,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31053,DETAIL,ALLOCATION,102200030704,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31141,DETAIL,ALLOCATION,102002010207,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31069,DETAIL,ALLOCATION,101800140105,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31047,DETAIL,ALLOCATION,102001010803,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31125,DETAIL,ALLOCATION,102001030206,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102002030504,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31163,DETAIL,ALLOCATION,102100050308,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31129,DETAIL,ALLOCATION,102702060502,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31103,DETAIL,ALLOCATION,101500061105,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31053,DETAIL,ALLOCATION,102200030604,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31035,DETAIL,ALLOCATION,102702060503,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31063,DETAIL,ALLOCATION,102500080103,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31011,DETAIL,ALLOCATION,102100090502,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31157,DETAIL,ALLOCATION,101800120611,NeDNR,2016,#N/A,,41,http://www.westernstateswater.org/Nebraska
31039,DETAIL,ALLOCATION,102200030402,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31145,DETAIL,ALLOCATION,102500040805,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31023,DETAIL,ALLOCATION,102001030505,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,102200010403,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,102200010702,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31155,DETAIL,ALLOCATION,102002030701,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31159,DETAIL,ALLOCATION,102002030202,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31051,DETAIL,ALLOCATION,101701011302,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31043,DETAIL,ALLOCATION,102300010104,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101500071006,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31149,DETAIL,ALLOCATION,101500041502,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31145,DETAIL,ALLOCATION,102500040806,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31167,DETAIL,ALLOCATION,102200030205,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31077,DETAIL,ALLOCATION,102100100403,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31083,DETAIL,ALLOCATION,102500090903,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31133,DETAIL,ALLOCATION,102400070301,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31097,DETAIL,ALLOCATION,102400080302,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500070403,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31103,DETAIL,ALLOCATION,101500061101,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31003,DETAIL,ALLOCATION,102200011002,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702040204,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31065,DETAIL,ALLOCATION,102500090105,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31085,DETAIL,ALLOCATION,102500040408,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31155,DETAIL,ALLOCATION,102002030401,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31063,DETAIL,ALLOCATION,102500070308,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,102100060105,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101402010107,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31003,DETAIL,ALLOCATION,102200011303,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31065,DETAIL,ALLOCATION,102702050103,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101500071005,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31129,DETAIL,ALLOCATION,102500160605,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101201080204,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31021,DETAIL,ALLOCATION,102200040406,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702020504,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102002030406,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101701010705,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31037,DETAIL,ALLOCATION,102002010302,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31167,DETAIL,ALLOCATION,102200030601,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702050103,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31159,DETAIL,ALLOCATION,102702010306,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31087,DETAIL,ALLOCATION,102500040409,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010507,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31093,DETAIL,ALLOCATION,102100030708,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31019,DETAIL,ALLOCATION,102100040501,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101201080202,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31061,DETAIL,ALLOCATION,102500160501,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31001,DETAIL,ALLOCATION,102702060104,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31053,DETAIL,ALLOCATION,102200030804,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702060703,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31101,DETAIL,ALLOCATION,101800140308,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31023,DETAIL,ALLOCATION,102002010309,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31155,DETAIL,ALLOCATION,102002031005,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31051,DETAIL,ALLOCATION,101701011501,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31081,DETAIL,ALLOCATION,102702030403,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31081,DETAIL,ALLOCATION,102702030102,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31175,DETAIL,ALLOCATION,102100070605,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500040901,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31147,DETAIL,ALLOCATION,102400080401,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500040407,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31053,DETAIL,ALLOCATION,102200031002,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31065,DETAIL,ALLOCATION,102500110301,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31153,DETAIL,ALLOCATION,102002020211,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702060807,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31183,DETAIL,ALLOCATION,102200010901,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31163,DETAIL,ALLOCATION,102100050206,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31047,DETAIL,ALLOCATION,102001010608,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101402030307,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31021,DETAIL,ALLOCATION,102300010407,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31035,DETAIL,ALLOCATION,102702030303,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101402010301,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31175,DETAIL,ALLOCATION,102100070302,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31159,DETAIL,ALLOCATION,102002030403,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31081,DETAIL,ALLOCATION,102702010202,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31039,DETAIL,ALLOCATION,102200030403,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31151,DETAIL,ALLOCATION,102702030609,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102002030903,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31035,DETAIL,ALLOCATION,102702030202,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31007,DETAIL,ALLOCATION,101800130401,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31101,DETAIL,ALLOCATION,101800140104,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31161,DETAIL,ALLOCATION,101500030806,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31047,DETAIL,ALLOCATION,102001010601,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31023,DETAIL,ALLOCATION,102002030403,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31053,DETAIL,ALLOCATION,102200030706,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31077,DETAIL,ALLOCATION,102100070607,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101500020507,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31155,DETAIL,ALLOCATION,102002030601,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31111,DETAIL,ALLOCATION,102001010109,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31143,DETAIL,ALLOCATION,102001030503,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31027,DETAIL,ALLOCATION,101701011204,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102002030201,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31023,DETAIL,ALLOCATION,102002010308,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31131,DETAIL,ALLOCATION,102400060201,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31101,DETAIL,ALLOCATION,101900180403,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31161,DETAIL,ALLOCATION,101500031403,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31059,DETAIL,ALLOCATION,102702040105,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31097,DETAIL,ALLOCATION,102400060103,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31079,DETAIL,ALLOCATION,102001020403,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31049,DETAIL,ALLOCATION,101900160707,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31023,DETAIL,ALLOCATION,102002010305,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102002030403,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31093,DETAIL,ALLOCATION,102100030803,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31035,DETAIL,ALLOCATION,102702060604,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31181,DETAIL,ALLOCATION,102500160602,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31115,DETAIL,ALLOCATION,102100060803,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31123,DETAIL,ALLOCATION,101800130403,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31163,DETAIL,ALLOCATION,102100050207,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500040606,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500040101,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101500020302,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101701011201,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31159,DETAIL,ALLOCATION,102002030201,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702060902,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31001,DETAIL,ALLOCATION,102702030302,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31141,DETAIL,ALLOCATION,102002010103,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31059,DETAIL,ALLOCATION,102702060803,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31073,DETAIL,ALLOCATION,102500090504,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31157,DETAIL,ALLOCATION,101800090809,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31121,DETAIL,ALLOCATION,102100090207,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31041,DETAIL,ALLOCATION,102100040405,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31131,DETAIL,ALLOCATION,102400060205,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101500010304,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102002030901,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702070205,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101402010302,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31065,DETAIL,ALLOCATION,102500110303,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31173,DETAIL,ALLOCATION,102300010102,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,102200010701,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31081,DETAIL,ALLOCATION,102001030404,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31157,DETAIL,ALLOCATION,101800090810,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31127,DETAIL,ALLOCATION,102400060404,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31179,DETAIL,ALLOCATION,102200040102,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31137,DETAIL,ALLOCATION,102001011005,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102400010205,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31137,DETAIL,ALLOCATION,102500160302,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101500031008,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31001,DETAIL,ALLOCATION,102702060403,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31177,DETAIL,ALLOCATION,102300010609,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31101,DETAIL,ALLOCATION,101900180601,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31041,DETAIL,ALLOCATION,102100050302,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,102200010606,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31159,DETAIL,ALLOCATION,102702030604,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
